2025-06-29 20:48:03 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.50.1,345 for Minecraft 1.6.4 loading
2025-06-29 20:48:03 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java classpath at launch is minecraftforge-universal-1.6.4-9.11.1.1345.jar
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java library path at launch is C:\Program Files\Java\jre1.8.0_202\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Python310\Scripts\;C:\Program Files\Python310\;C:\Program Files\ImageMagick-7.1.1-Q16-HDRI;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Neovim\bin;C:\Program Files\dotnet\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Git\cmd;C:\Users\OseanMan\AppData\Local\Microsoft\WindowsApps;C:\Users\OseanMan\AppData\Local\Microsoft\WinGet\Links;C:\Users\OseanMan\AppData\Local\atom\bin;C:\Users\OseanMan\AppData\Local\Programs\Microsoft VS Code\bin;.
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Discovering coremods
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Examining for coremod candidacy Backpack-1.28.37-1.6.x.jar
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bbs (new size 1749)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bcf (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bcf (new size 914)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bcp (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bcp (new size 2719)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bcu (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bcu (new size 4939)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bcw (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bcw (new size 38761)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bcy (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bcy (new size 3652)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bdb (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bdb (new size 3149)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bdc (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bdc (new size 8999)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bdd (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bdd (new size 9616)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bdy (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bdy (new size 7116)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class beh (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for beh (new size 5858)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bes (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bes (new size 3018)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bex (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bex (new size 12305)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bey (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bey (new size 3755)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bfa (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bfa (new size 5337)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bfe (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bfe (new size 29186)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bfj (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bfj (new size 14324)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bfl (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bfl (new size 42534)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bfq (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bfq (new size 7856)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bfr (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bfr (new size 127871)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bgl (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bgl (new size 9825)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bgu (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bgu (new size 9691)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bgw (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bgw (new size 12005)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bhb (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bhb (new size 11919)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bhj (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bhj (new size 13763)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bho (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bho (new size 2807)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bhu (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bhu (new size 3103)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class big (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for big (new size 4847)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bik (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bik (new size 7116)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bil (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bil (new size 6723)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class biv (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for biv (new size 3655)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bjo (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bjo (new size 1749)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bkd (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bkd (new size 3867)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bkz (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bkz (new size 7485)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class blc (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for blc (new size 2469)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bln (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bln (new size 12611)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class blt (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for blt (new size 14850)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class blv (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for blv (new size 7165)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bma (input size 0), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bma (new size 1587)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class bv (input size 2953), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for bv (new size 3941)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class cg (input size 2387), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for cg (new size 3235)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class cn (input size 1907), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for cn (new size 3551)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class co (input size 7538), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for co (new size 9587)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class dn (input size 2341), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for dn (new size 3047)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ej (input size 3592), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ej (new size 4927)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class el (input size 3184), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for el (new size 4773)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ep (input size 1643), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ep (new size 2505)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ey (input size 7307), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ey (new size 8741)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class hn (input size 16339), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for hn (new size 21139)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class is (input size 9596), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for is (new size 11773)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class iy (input size 3120), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for iy (new size 4327)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class j (input size 3241), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for j (new size 3877)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class je (input size 3529), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for je (new size 4594)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jm (input size 4614), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jm (new size 5995)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jq (input size 3641), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jq (new size 4748)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jr (input size 5049), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jr (new size 7487)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class js (input size 14788), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for js (new size 20910)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jv (input size 16266), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jv (new size 21056)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jw (input size 4441), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jw (new size 8382)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jx (input size 9464), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jx (new size 11376)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class jy (input size 5611), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for jy (new size 7578)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ka (input size 19447), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ka (new size 24602)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class kd (input size 2100), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for kd (new size 2964)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class la (input size 5653), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for la (new size 6557)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class lc (input size 2403), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for lc (new size 3405)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class m (input size 3954), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for m (new size 5656)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class mk (input size 1496), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for mk (new size 2532)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class nj (input size 2949), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for nj (new size 5363)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class nn (input size 25323), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for nn (new size 38606)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class nt (input size 5436), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for nt (new size 6703)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class of (input size 25356), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for of (new size 33399)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class og (input size 15924), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for og (new size 19692)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class qa (input size 2127), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for qa (new size 2854)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class rm (input size 4626), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for rm (new size 6014)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class rx (input size 5673), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for rx (new size 6765)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class rz (input size 5400), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for rz (new size 7520)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class sk (input size 10934), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for sk (new size 13165)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class sm (input size 8780), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for sm (new size 11364)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class sp (input size 2246), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for sp (new size 3264)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ss (input size 5611), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ss (new size 8314)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class st (input size 13682), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for st (new size 21348)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class sv (input size 3861), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for sv (new size 5287)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class sw (input size 3102), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for sw (new size 4143)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class sx (input size 2385), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for sx (new size 3481)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class tg (input size 7849), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for tg (new size 9720)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ts (input size 5154), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ts (new size 6088)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class tw (input size 9443), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for tw (new size 12430)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ub (input size 14277), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ub (new size 17376)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class ud (input size 6842), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for ud (new size 9890)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class uf (input size 24208), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for uf (new size 38309)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class va (input size 6521), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for va (new size 7890)
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Runtime patching class vg (input size 450), found 1 patch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Successfully applied runtime patches for vg (new size 743)
